index,id,title,soup,vote_count,poster_path,overview
7432,271674,Suite Française,based on novel or book world war ii prisoner of war forbidden love french resistance nazi occupation german soldier 1940s Drama Romance War MichelleWilliams KristinScottThomas MatthiasSchoenaerts SamRiley RuthWilson SaulDibb,1012.0,/w5dV1p5yZfNMuBOgVleLi5VgOG6.jpg,France 1940. In the first days of occupation beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk the handsome and refined German officer staying with them. But soon a powerful love draws them together and leads them into the tragedy of war.
7436,36419,After.Life,wheelchair nightmare funeral injection crying casket shovel lily argument crucifix woman director Drama Horror Mystery Thriller ChristinaRicci LiamNeeson JustinLong ChandlerCanterbury JoshCharles AgnieszkaWojtowicz-Vosloo,897.0,/ty43RTdSBpL3VjBJWeRoKhFg7hF.jpg,Following a terrible car crash a woman awakes to find an enigmatic mortician preparing her for burial.
7439,20737,Air Bud,clown sports basketball dog golden retriever dog actor boy and dog pets Comedy Family KevinZegers WendyMakkena MichaelJeter BillCobbs EricChristmas CharlesMartinSmith,395.0,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.
7440,583689,Moxie,based on novel or book woman director Comedy Drama Music HadleyRobinson LaurenTsai AlyciaPascual Peña NicoHiraga AmyPoehler,697.0,/aLBo1Ca9PggcWY98ItW5ZkdxTuA.jpg,Inspired by her mom's rebellious past and a confident new friend a shy 16-year-old publishes an anonymous zine calling out sexism at her school.
7442,10677,Dirty Dancing: Havana Nights,dancing cuba beach dance cuban revolution little boy dance competition falling in love 1950s us states hollywood dancing Drama Romance DiegoLuna RomolaGarai SelaWard JohnSlattery JonathanJackson GuyFerland,571.0,/fL0psQFnroOkBpj3RLqkWJrnO2X.jpg,In pre-revolution Cuba Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor Katey is drawn to the sexy waiter Javier who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier she learns the meanings of love sensuality and independence.
7447,466081,The Informer,new york city prison based on novel or book gangster organized crime ex con undercover operation police informant polish mafia Drama Crime Thriller JoelKinnaman RosamundPike Common AnadeArmas CliveOwen AndreaDiStefano,723.0,/pbGveUC8mk0QRkdXpERPLbMFnrg.jpg,In New York former convict Pete Koslow related to the Polish mafia must deal with both Klimek the General his ruthless boss and the twisted ambitions of two federal agents as he tries to survive and protect the lives of his loved ones.
7451,8923,Green Street Hooligans,london england harvard university sports hooligan revenge football (soccer) cruelty american brutality reputation woman director bar fight firm Crime Drama ElijahWood ClaireForlani CharlieHunnam RossMcCall LeoGregory LexiAlexander,2047.0,/tfLj69EoP1b8ZWfLyg5FGJ5LC38.jpg,After being wrongfully expelled from Harvard University American Matt Buckner flees to his sister's home in England. Once there he is befriended by her charming and dangerous brother-in-law Pete Dunham and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty trust and the sometimes brutal consequences of living close to the edge.
7452,416494,Status Update,high school social media divorced parents Comedy Fantasy Science Fiction RossLynch OliviaHolt HarveyGuillén GreggSulkin CourtneyEaton ScottSpeer,459.0,/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,After being uprooted by his parents' separation and unable to fit into his new hometown a teenager stumbles upon a magical app that causes his social media updates to come true.
7456,250480,The Many Adventures of Winnie the Pooh,dream sequence cartoon bear Animation Family SterlingHolloway JohnFiedler JuniusMatthews PaulWinchell HowardMorris WolfgangReitherman,882.0,/njqwnMbU0OtmD87Rc5vM7fNjv9T.jpg,Whether we’re young or forever young at heart the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh Piglet Kanga Roo Owl Rabbit Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.
7457,11825,Police Academy 5: Assignment Miami Beach,handcuffs police operation investigation police everyday life miami beach Comedy Crime BubbaSmith DavidGraf MichaelWinslow LeslieEasterbrook G.W.Bailey AlanMyerson,767.0,/4m1qfTiVxdEDv0fgUf0FI7CA9Fe.jpg,The Police Academy misfits travel to Miami Beach for Commandant Lassard to be honored with a prestigious lifetime award pending his retirement. Things take a turn when Lassard unknowingly ends up in possession of stolen diamonds from a jewel heist.
7458,63492,What's Your Number?,based on novel or book loser magazine womanizer mission search boyfriend husband fired past relationship Comedy Romance AnnaFaris ChrisEvans AriGraynor BlytheDanner EdBegleyJr. MarkMylod,2094.0,/e2PcyjS9oBaMR7rV2DUJ1yY1gKX.jpg,Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.
7465,556984,The Trial of the Chicago 7,chicago illinois political activism black panther party right and justice based on true story black activist counter culture historical fiction activist 1960s courtroom drama Drama History EddieRedmayne SachaBaronCohen JosephGordon Levitt MichaelKeaton AaronSorkin,2574.0,/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.
7476,2312,In the Name of the King: A Dungeon Siege Tale,loss of loved one monster new love hero love of one's life magic fairy tale villain kingdom enchantment bad power son heir to the throne motherly love revenge royalty family based on video game medieval wizard Adventure Fantasy Action Drama JasonStatham RayLiotta LeeleeSobieski JohnRhys Davies UweBoll,696.0,/bbN1lmDk1PT0GsTFCy179sk5nIF.jpg,A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs a race of animal-warriors who are controlled by the evil Gallian.
7477,11814,Weird Science,nerd biker based on comic morphing Comedy Romance Science Fiction AnthonyMichaelHall KellyLeBrock IlanMitchell Smith BillPaxton JohnHughes,1172.0,/jaEauZd2joSAKn42D83gm3S0y3F.jpg,"Two unpopular teenagers Gary and Wyatt fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman Lisa whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men."
7478,7364,Sahara,civil war africa based on novel or book beach treasure ship desert explorer tyrant ironclad ship Action Adventure Comedy Drama Mystery MatthewMcConaughey PenélopeCruz SteveZahn WilliamH.Macy LennieJames BreckEisner,1239.0,/kyY1onYxkKBDlJsheRsVbMaoQEM.jpg,Scouring the ocean depths for treasure-laden shipwrecks is business as usual for a thrill-seeking underwater adventurer and his wisecracking buddy. But when these two cross paths with a beautiful doctor they find themselves on the ultimate treasure hunt.
7480,1535,Spy Game,spy china cia terrorist cold war vietnam war palestinian israeli conflict flashback espionage Action Crime Thriller RobertRedford BradPitt CatherineMcCormack StephenDillane LarryBryggman TonyScott,1786.0,/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg,On the day of his retirement a veteran CIA agent learns that his former protégé has been arrested in China is sentenced to die the next morning in Beijing and that the CIA is considering letting that happen to avoid an international scandal.
7481,8326,Holes,based on novel or book curse suitor false accusations baseball player mountain climbing based on young adult novel Adventure Family Drama Comedy ShiaLaBeouf KhleoThomas SigourneyWeaver JonVoight PatriciaArquette AndrewDavis,1167.0,/o2Dm2mcE1qW8vT0bpsJO5OMBbqa.jpg,A wrongfully convicted boy is sent to a brutal desert detention camp where he must dig holes in order to build character. What he doesn't know is that he is digging holes in order to search for a lost treasure hidden somewhere in the camp.
7482,9029,What Happens in Vegas,casino hotel roommate romantic comedy rivalry wedding las vegas drinking opposites attract aftercreditsstinger marriage counselling accidental marriage vegas wedding credits stinger credits cookie Comedy Romance CameronDiaz AshtonKutcher RobCorddry LakeBell JasonSudeikis TomVaughan,2681.0,/x3yN37OKHOzqnwa5sum8Ut4nobY.jpg,During a wild vacation in Las Vegas career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled for legal reasons to live life as a couple for a limited period of time. At stake is a large amount of money.
7483,95608,The Only Living Boy in New York,mistress extramarital affair manhattan new york city Drama CallumTurner JeffBridges KateBeckinsale PierceBrosnan CynthiaNixon MarcWebb,269.0,/8e6Q7N2qJ7utBrf6pyf3EiLADja.jpg,When a young man learns that his overbearing father is having an affair he tries to stop it only to be seduced by the older woman as well.
7484,19405,Recess: School's Out,holiday elementary school friends summer classmates Science Fiction Family Comedy Animation AndrewLawrence RickeyD'ShonCollins PamelaAdlon AshleyJohnson JasonDavis ChuckSheetz,290.0,/qsUCoeTwCNIrvDrUiWlTCgyRFZy.jpg,It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler as his friends are headed for Summer Camp. One day while passing by the school on his bike he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam which he stole from the US Military Base in an effort to raise US Test Scores and it's up to the Recess Gang to stop him!
7486,9624,On Deadly Ground,corruption martial arts terrorist fight mercenary inuit secret agent petrol woods alaska tribe one man army one against many enviromental action hero good versus evil Action Thriller StevenSeagal MichaelCaine JoanChen JohnC.McGinley R.LeeErmey StevenSeagal,369.0,/8jnO8EByAsfupWj9RjQxYAO4AUH.jpg,Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land—just as long as it's making money for him.
7490,3175,Barry Lyndon,gambling based on novel or book palace british army fencing epic debt duel ireland british soldier 18th century pistol duel seven years war nobility prussia Drama Romance War RyanO'Neal MarisaBerenson PatrickMagee HardyKrüger DianaKörner StanleyKubrick,2440.0,/3YJEv83HWWgCKezTiQ9LhdR7cFU.jpg,An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England transforming himself from the humble Redmond Barry into the noble Barry Lyndon.
7493,14123,Bratz,female friendship high school based on toy teenage girl duringcreditsstinger Comedy Music LoganBrowning JanelParrish NathaliaRamos SkylerShaye ChelseaKane SeanMcNamara,384.0,/nkhA8Crs7K0JHIZgSdvBeBe2QF2.jpg,The popular Bratz dolls come to life in their first live-action feature film. Finding themselves being pulled further and further apart the fashionable four band together to fight peer pressure learn what it means to stand up for your friends be true to oneself and live out your dreams.
7494,241258,Incarnate,new york city vatican wheelchair exorcism wheelchair user    possessed scientist demon exorcist Horror Thriller AaronEckhart NatalijaNogulich KeirO'Donnell CatalinaSandinoMoreno CaricevanHouten BradPeyton,469.0,/8j8PLnghBHpDEGfANNh8wc5cT4F.jpg,An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.
7495,39486,Secretariat,horse race horseback riding biography Drama DianeLane JohnMalkovich ScottGlenn DylanWalsh FredDaltonThompson RandallWallace,499.0,/9bpAR3ALEfaqosxbi9zpuv9FH7F.jpg,Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables despite her lack of horse-racing knowledge. Against all odds Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business ultimately fostering the first Triple Crown winner in 25 years.
7497,10199,The Tale of Despereaux,based on novel or book loyalty totalitarian regime mouse forgiveness honor unlikely friendship chivalry animal lead fantasy Adventure Animation Family MatthewBroderick DustinHoffman EmmaWatson TraceyUllman KevinKline RobertStevenhagen,792.0,/6bBzgQ1uJabDHeGR9QvKrHvHYzG.jpg,Once upon a time... in the far away kingdom of Dor... lived a brave and virtuous mouse with comically oversized ears who dreamt of becoming a knight. Banished from his home for having such lofty ambitions Despereaux sets off on an amazing adventure with his good-hearted rat friend Roscuro who leads him at long last on a very noble quest to rescue an endangered princess and save an entire kingdom from darkness.
7498,14979,Thick as Thieves,boardwalk police investigation woman director Action Thriller Crime MorganFreeman AntonioBanderas RadhaMitchell RobertForster RadeŠerbedžija MimiLeder,674.0,/sgRY2ie8koJxfOScMuvzHQ9TuZX.jpg,A master thief recruits a notorious thief to help him steal two famous Faberge eggs from an impenetrable vault in an effort to pull off one final job and repay his debt to the Russian mob.
7500,10660,It Could Happen to You,new york city waitress greed cop based on true story fame diner news reporter newspaper article lottery ticket winning lottery new found fame man of his word Comedy Drama Romance NicolasCage BridgetFonda RosiePerez WendellPierce IsaacHayes AndrewBergman,587.0,/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg,Charlie Lang is a simple kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi Lang offers her half the winnings of his lottery ticket. Amazingly the ticket happens to be a winner in the sum of $4 million. True to his word Lang proceeds to share the prize money with Biasi which infuriates his greedy wife Muriel. Not content with the arrangement Muriel begins scheming to take all the money.
7501,80,Before Sunset,paris france journalist talking soulmates walking bookshop love of one's life author two hander Drama Romance EthanHawke JulieDelpy VernonDobtcheff LouiseLemoineTorrès RodolphePauly RichardLinklater,2884.0,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,Nine years later Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris Celine finds him and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now and Jesse has a son but as their strong feelings for each other start to return both confess a longing for more.
7502,12700,Dominion: Prequel to The Exorcist,africa exorcism nazi faith prequel remake priest satan church archaeologist crisis of faith archaeological dig Horror StellanSkarsgård GabrielMann ClaraBellar BillyCrawford RalphBrown PaulSchrader,283.0,/3jIQOCB8ghrxvfWzSjzNv41LR9P.jpg,Haunted by terrible acts the Nazis forced him to participate in the disenchanted Father Lankester Merrin focuses his energies on helping with an archaeological dig in the northern part of Kenya. There the crew uncovers a church that predates Christian missions into the area but the discovery also causes strange events to start occurring -- including physical changes to a young disabled boy whom Merrin grows to suspect has been possessed by a demon.
7503,995,Stagecoach,prostitute marriage proposal new mexico arizona infant outcast fugitive shootout black and white doctor desert stagecoach cowboy stranger indian attack outlaw gang ostracism calvary drunkard Western Adventure Action Drama Romance JohnWayne ClaireTrevor AndyDevine JohnCarradine ThomasMitchell JohnFord,913.0,/b4RUzWOalyPbUu66TT147b5iR0M.jpg,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.
7506,975,Paths of Glory,germany france based on novel or book general patriotism world war i army idealism cowardice idealist black and white soldier cult film anti war 1910s fighting the system Drama War KirkDouglas RalphMeeker AdolpheMenjou GeorgeMacready WayneMorris StanleyKubrick,2407.0,/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.
7507,10141,Dirty Rotten Scoundrels,competition casino southern france wheelchair luxury seduction con man roulette remake french riviera money riviera Crime Comedy SteveMartin MichaelCaine GlenneHeadly AntonRodgers BarbaraHarris FrankOz,700.0,/3176xH21fSetstKpEtAD1giHbyT.jpg,Two con men try to settle their rivalry by betting on who can be the first to swindle a young American heiress out of $50000.
7511,81446,The Baytown Outlaws,gas station fight anti hero murder mute shootout midnight movie motorcycle gang cult film brawl painted face face paint pantyless Action Comedy Crime ClayneCrawford TravisFimmel DanielCudmore ThomasBrodie Sangster BarryBattles,258.0,/oevsox25ZnoUBms45KARDs8epmg.jpg,When three redneck brothers agree to help a woman save her son from an abusive father they become targets on the run from an odd cast of characters.
7515,152259,Phantom,submarine cold war soviet union Thriller EdHarris DavidDuchovny LanceHenriksen WilliamFichtner JohnathonSchaech ToddRobinson,269.0,/o67fuhbwvAZ26PwnOj5v8uyqy5x.jpg,The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind he is charged with leading a covert mission cloaked in mystery.
7517,11372,The Eagle Has Landed,england based on novel or book world war ii nazi benito mussolini british politics eye patch norfolk 1940s winston churchill alderney Adventure Drama Action Thriller War MichaelCaine DonaldSutherland RobertDuvall JennyAgutter DonaldPleasence JohnSturges,255.0,/dxLuj7VIv0ZRdvaIB6eY5fApONF.jpg,When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in Norfolk it hatches an audacious scheme to kidnap the prime minister and spirit him to Germany for enforced negotiations with Hitler.
7520,492336,Deep Blue Sea 2,shark attack sequel gore creature scientist shark Action Horror Science Fiction DanielleSavre RobMayes MichaelBeach NathanLynn KimSyster DarinScott,453.0,/xqjAHXMJLORx9vVsCTJ6ZPJcr3D.jpg,When shark conservationist Dr. Misty Calhoun is invited to consult on a top-secret project run by pharmaceutical billionaire Carl Durant she is shocked to learn that the company is using unpredictable and highly aggressive bull sharks as its test subjects which soon break loose and cause havoc.
7521,199373,The Frozen Ground,prostitute runaway confession gun winter kidnapping hitman strip club based on true story pole dancer escape serial killer man hunt hunting drug overdose anchorage alaska Thriller Crime NicolasCage VanessaHudgens JohnCusack RadhaMitchell JodiLynO'Keefe ScottWalker,1283.0,/hHDj1h3lJvYd9Cervoswz9crhWg.jpg,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.
7524,515333,Amateur,sports basketball sport competition Drama MichaelRaineyJr. JoshCharles SharonLeal BrianJ.White CoreyParkerRobinson RyanKoo,258.0,/nWUvlNxKSMdegAoY5eMOqPwMKIb.jpg,14-year-old basketball phenom Terron Forte has to navigate the under-the-table world of amateur athletics when he is recruited to an elite NCAA prep school.
7529,504562,Motherless Brooklyn,based on novel or book jazz club tourette syndrome brooklyn new york city private detective murder investigation political corruption neo noir 1950s Drama Thriller EdwardNorton BruceWillis GuguMbatha Raw AlecBaldwin EdwardNorton,1244.0,/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg,New York City 1957. Lionel Essrog a private detective living with Tourette syndrome tries to solve the murder of his mentor and best friend armed only with vague clues and the strength of his obsessive mind.
7530,22949,Old Dogs,camp best friend co workers relationship duringcreditsstinger sports marketing firm Comedy Family JohnTravolta RobinWilliams KellyPreston ConnerRayburn EllaBleuTravolta WaltBecker,633.0,/kBGqhumfOuDCpIErICWPHcXNvah.jpg,Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins now seven and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle meet the kids' expectations and still land the account?
7533,11892,Murder by Numbers,detective fbi homicide nerd vice intellectual high school partner murder rich forensic Crime Drama Thriller SandraBullock BenChaplin RyanGosling MichaelPitt AgnesBruckner BarbetSchroeder,864.0,/plH3TujSUVttiIikToKfwdCorJI.jpg,Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case attempting to profile two malevolently brilliant young men: cold calculating killers whose dark secrets might explain their crimes.
7534,10329,Congo,gorilla based on novel or book diamond congo diamond mine tribe survival zoologist Action Adventure Science Fiction LauraLinney DylanWalsh ErnieHudson TimCurry GrantHeslov FrankMarshall,735.0,/hPNSToNIIpRO6y5Rh973leqQqNr.jpg,Eight people embark on an expedition into the Congo a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.
7536,17047,Agent Cody Banks 2: Destination London,london england spy cia martial arts secret agent undercover agent nerd teen movie villain arrested teenage hero teen spy Comedy Action Adventure Family Romance FrankieMuniz AnthonyAnderson HannahSpearritt AlfieAllen CynthiaStevenson KevinAllen,551.0,/l5CCDJV0VojPJedNcucPWBnrGaC.jpg,With all-new gadgets high-flying action exciting chases and a wisecracking new handler Derek (Anthony Anderson) Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.
7539,9395,Above the Law,corruption chicago illinois cia martial arts senator vietnam cop torture drug lord Action Thriller StevenSeagal PamGrier HenrySilva SharonStone RonDean AndrewDavis,563.0,/20bD11jTM2fbVGkDnkCpfriUW4y.jpg,Nico Toscani is an Italian immigrant American patriot ex-CIA agent aikido specialist and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice—expert and thorough bone-crushing.
7540,9957,The Benchwarmers,baseball pizza sports paperboy homerun video store Comedy RobSchneider DavidSpade JonHeder MollySims JonLovitz DennisDugan,745.0,/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.
7541,157547,Oculus,husband wife relationship hallucination haunted house supernatural artifact family relationships skepticism ghost fear of mirrors mirror Horror KarenGillan BrentonThwaites KateeSackhoff RoryCochrane AnnaliseBasso MikeFlanagan,2618.0,/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.
7543,1247,The Good Shepherd,london england berlin germany spy cia cuba husband wife relationship mentor return cold war congo leaving one's family kgb wife invasion bay of pigs family child Drama Thriller History MattDamon AngelinaJolie AlecBaldwin TammyBlanchard BillyCrudup RobertDeNiro,979.0,/ruyJwuDdxFJB0Tvumm1DKPRlC2p.jpg,Edward Wilson the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale is a morally upright young man who values honor and discretion qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though leading him to sacrifice his ideals and eventually his family.
7545,10782,Basic,drug addiction military court panama military service court ranger supreme court lager military crime Action Drama Mystery Thriller Crime JohnTravolta ConnieNielsen SamuelL.Jackson GiovanniRibisi BrianVanHolt JohnMcTiernan,875.0,/uXgx1wQgH7KhqK2Y4ZeicPd9PaN.jpg,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.
7546,277355,Everly,prostitute assassin katana sword mob boss apartment Thriller Action SalmaHayek HiroyukiWatanabe LauraCepeda TogoIgawa AkieKotabe JoeLynch,521.0,/2As9fPVTZ1jF6uaTweiVw1RRFDD.jpg,After she betrays a powerful mob boss a woman matches wits and weaponry with a legion of killers who are out to collect the bounty on the heads of her and her family.
7547,489988,Three Identical Strangers,adoption twins triplet mental illness adopted nature vs nurture separated at birth Documentary DavidKellman RobertShafran EdwardGalland LawrenceWright TimWardle,576.0,/esPoJNMBsgWXahv8gILIl5K6sFk.jpg,New York 1980. Three complete strangers accidentally discover that they're identical triplets separated at birth. The 19-year-olds' joyous reunion catapults them to international fame but also unlocks an extraordinary and disturbing secret that goes beyond their own lives – and could transform our understanding of human nature forever.
7549,301,Rio Bravo,sheriff small town gun marshal texas deputy murder jail alcoholic stagecoach gambler based on short story gunfighter technicolor two guns belt Western JohnWayne DeanMartin RickyNelson AngieDickinson WalterBrennan HowardHawks,933.0,/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother a powerful rancher is trying to help him escape. After a friend is killed trying to muster support for him he and his deputies must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.
7552,318121,The Fundamentals of Caring,wheelchair road trip caregiver disability muscular dystrophy Comedy Drama PaulRudd CraigRoberts SelenaGomez JenniferEhle MeganFerguson RobBurnett,1986.0,/zZ0eda1GyHILNSoq9KF5u0hcq6O.jpg,Having suffered a tragedy Ben becomes a caregiver to earn money. His first client Trevor is a hilarious 18-year-old with muscular dystrophy. One paralyzed emotionally one paralyzed physically Ben and Trevor hit the road on a trip into the western states. The folks they collect along the way will help them test their skills for surviving outside their calculated existence. Together they come to understand the importance of hope and the necessity of true friendship.
7553,534490,Avengement,prison robbery martial arts shotgun hostage gangster fistfight revenge prison escape brother against brother frame up police interrogation loan shark brawl burned face pub brutal violence Crime Action ScottAdkins CraigFairbrass ThomasTurgoose NickMoran KierstonWareing JesseV.Johnson,386.0,/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,While on a prison furlough a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.
7556,520172,Happiest Season,marriage proposal coming out romantic comedy lesbian relationship in the closet orphan family holiday lgbt woman director holiday season pittsburgh pennsylvania christmas mayoral campaign sister sister relationship lesbian Romance Comedy KristenStewart MackenzieDavis AlisonBrie AubreyPlaza DanLevy CleaDuVall,972.0,/vzec9kkOSE93tygyfOktedkeOQ.jpg,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.
7557,10307,Stigmata,vatican miracle faith clergyman atheist Horror Thriller PatriciaArquette GabrielByrne JonathanPryce NiaLong ThomasKopache RupertWainwright,911.0,/8JcIm3ePBQR6scrdidnvdt2HblN.jpg,A young woman with no strong religious beliefs Frankie Paige begins having strange and violent experiences showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work and tries to rescue Frankie from the entity that is plaguing her.
7559,65055,Shark Night 3D,shark attack louisiana dirty cop shark aftercreditsstinger 3d Thriller Horror SaraPaxton DustinMilligan ChrisCarmack JoelDavidMoore ChrisZylka DavidR.Ellis,448.0,/cjfRqUXtNc2iJHfP60HTq9nFs0.jpg,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.
7560,15139,The Pagemaster,rain animated scene bike live action and animation Family Fantasy Science Fiction Animation MacaulayCulkin ChristopherLloyd PatrickStewart WhoopiGoldberg CananJ.Howell JoeJohnston,648.0,/iIWUuCjN8VND7BDugvf45LveA6p.jpg,Tyler knows a lot about accidents. So much so he is scared to do anything that might endanger him like riding his bike or climbing into his treehouse. While in an old library he is mystically transported into the unknown world of books and he has to try and get home again.
7566,369192,Battle of the Sexes,1970s tennis tennis player biography sports femme fatale based on true story battle of the sexes female athlete determination women's rights chauvinisim tennis match exhibition match Comedy Drama History AndreaRiseborough SarahSilverman BillPullman EmmaStone SteveCarell JonathanDayton,1649.0,/fWy0A3VojTCb0S2MKtEJjpquubF.jpg,The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.
7568,72207,The Five-Year Engagement,san francisco california restaurant chase offer engagement love psychologist wedding proposal chef ceremony englishwoman ring unemployed Comedy Romance JasonSegel EmilyBlunt RhysIfans ChrisPratt AlisonBrie NicholasStoller,1188.0,/drsY910CSoSkROYypNVwUxI875T.jpg,Exactly one year after Tom meets Violet he surprises her with a wedding ring. By all accounts Tom and Violet are destined for their happily ever after. However this engaged couple just keep getting tripped up on the long walk down the aisle.
7570,449755,Christmas Inheritance,snowstorm inheritance christmas card true love christmas Romance Comedy ElizaTaylor AndieMacDowell JakeLacy BenRosenbaum NeilCrone ErnieBarbarash,769.0,/sqdbF40nBzS2IZVAGPxJT7loxoM.jpg,To inherit her father's company socialite Ellen must first visit his small hometown where she learns the value of hard work and helping others.
7571,10876,Quills,paris france asylum french revolution smuggling (contraband) based on play or musical maid 19th century Drama GeoffreyRush KateWinslet JoaquinPhoenix MichaelCaine BillieWhitelaw PhilipKaufman,535.0,/AvGdw3BpvJV2wHmK2qY0N7XHqET.jpg,A nobleman with a literary flair the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy until a fiercely conservative doctor tries to put an end to the fun.
7572,418680,Goodbye Christopher Robin,new york city bookshop jealousy tree house biography promise bullying based on true story betrayal marriage engagement bedtime story storybook children's author Family History Drama DomhnallGleeson MargotRobbie KellyMacdonald WillTilston AlexLawther SimonCurtis,726.0,/a6IK3hMlUHzXZZVLBTh0WZ5KoAb.jpg,The behind the scenes story of the life of A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son Christopher Robin.
